Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
      0.49013     69.65899      0.00000      0.00000
      0.50013     65.14506      0.00000      0.00000
      0.51013     57.73652      0.00000      0.00000
      0.52013     48.51930      0.00000      0.00000
      0.53013     47.02752      0.00000      0.00000
      0.54013     55.43552      0.00000      0.00000
      0.55013     68.12069      0.00000      0.00000
      0.56013     70.07680      0.00000      0.00000
      0.57013     69.38297      0.00000      0.00000
      0.58013     69.91804      0.00000      0.00000
      0.59013     64.70421      0.00000      0.00000
      0.60013     68.61681      0.00000      0.00000
      0.61013     77.83779      0.00000      0.00000
      0.62013     82.88595      0.00000      0.00000
      0.63013     74.58977      0.00000      0.00000
      0.64013     60.30057      0.00000      0.00000
      0.65013     58.34046      0.00000      0.00000
      0.66013     69.09788      0.00000      0.00000
      0.67013     72.44735      0.00000      0.00000
      0.68013     63.96203      0.00000      0.00000
      0.69013     61.23057      0.00000      0.00000
      0.70013     67.83958      0.00000      0.00000
      0.71013     68.11630      0.00000      0.00000
      0.72013     56.69072      0.00000      0.00000
      0.73013     49.19204      0.00000      0.00000
      0.74013     47.53702      0.00000      0.00000
      0.75013     47.19792      0.00000      0.00000
      0.76013     45.97729      0.00000      0.00000
      0.77013     45.14449      0.00000      0.00000
      0.78013     43.82795      0.00000      0.00000
      0.79013     47.19509      0.00000      0.00000
      0.80013     57.04787      0.00000      0.00000
      0.81013     56.43308      0.00000      0.00000
      0.82013     44.51132      0.00000      0.00000
      0.83013     37.73340      0.00000      0.00000
      0.84013     39.31568      0.00000      0.00000
      0.85013     49.09534      0.00000      0.00000
      0.86013     57.20524      0.00000      0.00000
      0.87013     53.35801      0.00000      0.00000
      0.88013     48.90357      0.00000      0.00000
      0.89013     49.19500      0.00000      0.00000
      0.90013     53.09432      0.00000      0.00000
      0.91013     55.20181      0.00000      0.00000
      0.92013     50.64624      0.00000      0.00000
      0.93013     45.85729      0.00000      0.00000
      0.94013     43.15791      0.00000      0.00000
      0.95013     41.15657      0.00000      0.00000
      0.96013     46.32335      0.00000      0.00000
      0.97013     58.22953      0.00000      0.00000
      0.98013     59.15036      0.00000      0.00000
      0.99013     51.29734      0.00000      0.00000
      1.00013     50.14163      0.00000      0.00000
      1.01013     51.93116      0.00000      0.00000
      1.02013     54.57772      0.00000      0.00000
      1.03013     64.04574      0.00000      0.00000
      1.04013     78.34349      0.00000      0.00000
